"MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","Id"
"4","3",80,13837,"1","1","0","3","0","0",14,"2","2","0","0","7","5",1988,1988,"1","0","6",6,"1",178,"3","3","2","3","4","1","2",1002,"3",202,0,1204,"1","3","1","4",1377,806,0,2183,"0","0","2","1","4","1","2","9","6","0","0","1",1988,"3","3",786,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"2","2006","8","4",546
"4","3",70,8737,"1","1","0","0","4","0",3,"2","2","0","0","6","7",1923,1950,"1","0","3",14,"2",0,"2","2","0","3","3","1","5",300,"6",0,765,1065,"1","4","1","0",915,720,0,1635,"0","0","1","1","3","1","1","6","6","1","4","5",1950,"3","2",440,"3","3","2",0,38,0,144,0,"0","0","4","1",0,"5","2007","8","4",547
"9","3",54,7244,"1","1","3","3","4","0",11,"2","2","0","6","5","7",1970,1970,"1","0","12",13,"2",0,"2","3","1","3","3","3","0",619,"6",0,149,768,"1","4","1","4",768,0,0,768,"1","0","1","0","2","1","1","5","6","0","0","5",1987,"3","2",624,"3","3","2",104,0,0,0,0,"0","0","4","1",0,"4","2007","8","4",548
"0","4",49,8235,"1","1","0","1","4","0",17,"1","7","0","2","5","7",1955,1995,"1","0","8",8,"2",0,"2","3","1","2","3","1","3",180,"5",645,0,825,"1","2","1","4",825,0,0,825,"1","0","1","0","2","1","1","4","6","0","0","5",1963,"2","2",720,"3","3","2",140,50,0,0,0,"0","0","2","1",0,"6","2008","8","4",549
"5","1",75,9375,"1","1","3","3","4","0",21,"2","2","0","5","7","5",2003,2004,"1","0","12",13,"2",0,"3","2","2","3","3","1","6",0,"6",0,912,912,"1","4","1","4",912,1182,0,2094,"0","0","2","1","4","1","2","8","6","1","4","3",2003,"0","2",615,"3","3","2",182,182,0,0,0,"0","0","4","1",0,"11","2009","8","4",550
"11","3",53,4043,"1","1","3","3","4","0",13,"2","2","4","2","6","6",1977,1977,"1","0","9",10,"2",0,"2","2","1","3","3","1","0",559,"6",0,510,1069,"1","2","1","4",1069,0,0,1069,"0","0","2","0","2","1","1","4","6","0","0","1",1977,"2","2",440,"3","3","2",0,55,0,0,200,"0","0","4","1",0,"10","2008","0","0",551
"0","4",50,6000,"1","1","3","3","4","0",17,"2","2","0","2","5","6",1957,1957,"3","0","3",3,"2",0,"2","2","1","2","3","1","5",308,"6",0,620,928,"1","3","1","0",928,0,0,928,"0","0","1","0","3","1","1","5","6","0","0","1",1957,"0","1",288,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"6","2008","8","4",552
"0","3",87,11146,"1","1","0","3","4","0",16,"2","2","0","2","8","5",2006,2006,"1","0","12",13,"3",250,"3","2","2","4","3","3","6",0,"6",0,1709,1709,"1","4","1","4",1717,0,0,1717,"0","0","2","0","3","1","2","7","6","1","4","1",2006,"2","3",908,"3","3","2",169,39,0,0,0,"0","0","4","1",0,"7","2009","8","4",553
"0","3",67,8777,"1","1","3","3","4","0",7,"1","2","0","2","4","5",1949,2003,"1","0","12",13,"2",0,"2","2","1","0","0","0","4",0,"4",0,0,0,"1","4","1","4",1126,0,0,1126,"0","0","2","0","2","1","2","5","6","0","0","5",2002,"0","2",520,"3","3","0",0,96,0,0,0,"0","0","2","1",0,"5","2009","8","4",554
"5","3",85,10625,"1","1","3","3","4","0",16,"2","2","0","5","7","5",2003,2004,"1","0","12",13,"1",292,"3","2","2","3","3","1","2",866,"6",0,132,998,"1","4","1","4",1006,1040,0,2046,"1","0","2","1","3","1","2","8","6","1","4","3",2003,"2","3",871,"3","3","2",320,62,0,0,0,"0","0","4","1",0,"8","2008","8","4",555
"3","4",58,6380,"1","1","3","3","4","0",3,"2","2","0","1","5","6",1922,1950,"1","0","8",8,"2",0,"2","2","0","2","2","1","6",0,"6",0,993,993,"1","2","1","0",1048,0,0,1048,"0","0","1","0","2","1","1","5","6","1","4","5",1922,"3","1",280,"3","3","2",0,0,116,0,0,"0","0","4","1",0,"8","2006","8","4",556
"0","3",69,14850,"1","1","0","3","4","0",12,"2","2","0","2","5","5",1957,1957,"1","0","13",14,"2",0,"2","2","1","2","3","1","5",895,"6",0,197,1092,"1","2","1","0",1092,0,0,1092,"1","0","1","0","2","1","1","6","6","1","3","1",1957,"0","1",299,"3","3","2",268,0,0,0,122,"0","0","3","1",0,"5","2006","8","4",557
"4","0",60,11040,"1","1","3","2","4","1",9,"2","2","0","0","4","6",1920,1950,"1","0","8",8,"2",0,"2","2","1","2","3","1","5",637,"6",0,0,637,"1","3","1","4",897,439,0,1336,"0","0","1","1","3","1","1","7","6","0","0","4",1994,"3","1",570,"3","3","2",0,47,120,0,0,"0","0","4","1",0,"9","2006","0","4",558
"5","3",57,21872,"1","1","1","1","2","0",8,"2","2","0","5","7","5",1996,1997,"1","0","6",6,"2",0,"2","2","2","3","3","4","2",604,"6",0,125,729,"1","4","1","4",729,717,0,1446,"0","1","2","1","3","1","1","6","6","1","3","1",1996,"3","2",406,"3","3","2",264,22,0,0,0,"0","0","4","1",0,"8","2008","8","4",559
"11","3",59,3196,"1","1","3","3","4","0",0,"2","2","4","2","7","5",2003,2004,"1","0","12",13,"1",18,"3","2","2","3","3","4","6",0,"6",0,1374,1374,"1","4","1","4",1557,0,0,1557,"0","0","2","0","2","1","2","7","6","1","3","1",2003,"0","2",420,"3","3","2",143,20,0,0,0,"0","0","4","1",0,"10","2006","8","4",560
"0","3",80,11341,"1","1","0","3","4","0",19,"2","2","0","2","5","6",1957,1996,"3","0","13",14,"1",180,"2","2","1","3","3","1","0",1302,"6",0,90,1392,"1","2","1","4",1392,0,0,1392,"1","0","1","1","3","1","1","5","4","1","4","5",1957,"3","2",528,"3","3","2",0,0,0,0,95,"0","0","4","1",0,"5","2010","8","4",561
"0","3",77,10010,"1","1","3","3","4","1",11,"2","2","0","2","5","5",1974,1975,"1","0","6",6,"2",0,"2","2","1","3","3","3","0",1071,"3",123,195,1389,"1","3","1","4",1389,0,0,1389,"1","0","1","0","2","1","1","6","6","1","3","1",1975,"2","2",418,"3","3","2",240,38,0,0,0,"0","0","4","1",0,"4","2006","8","4",562
"1","3",63,13907,"1","1","3","3","4","0",7,"2","2","0","2","5","6",1940,1969,"1","0","14",15,"2",0,"2","2","1","2","3","1","1",290,"6",0,706,996,"1","4","1","4",996,0,0,996,"1","0","1","0","3","1","1","6","6","1","4","6",0,"1","0",0,"0","0","2",144,0,0,0,0,"0","0","4","1",0,"7","2008","8","4",563
"4","3",66,21780,"1","1","3","3","4","0",7,"2","2","0","0","6","7",1918,1950,"1","0","13",14,"2",0,"2","2","0","3","3","2","6",0,"6",0,1163,1163,"1","4","1","4",1163,511,0,1674,"0","0","2","0","4","1","1","8","6","1","4","5",1955,"0","2",396,"3","3","0",72,36,0,0,144,"0","0","4","1",0,"7","2008","8","4",564
"5","3",43,13346,"1","1","0","3","1","0",15,"2","2","0","5","7","5",1992,2000,"1","0","6",6,"2",0,"3","2","2","3","3","1","2",728,"6",0,367,1095,"1","4","1","4",1166,1129,0,2295,"1","0","2","1","4","1","2","9","6","1","3","1",1992,"2","2",590,"3","3","2",0,40,0,0,0,"0","0","4","1",0,"7","2006","8","4",565
"6","3",66,6858,"1","1","3","0","0","0",18,"2","2","0","5","6","4",1915,1950,"1","0","13",14,"2",0,"2","2","2","3","3","1","6",0,"6",0,806,806,"1","2","0","1",841,806,0,1647,"1","0","1","1","4","1","0","6","6","0","0","5",1920,"3","1",216,"3","3","2",0,66,136,0,0,"0","0","4","1",0,"5","2010","8","4",566
"5","3",77,11198,"1","1","0","3","4","0",22,"2","2","0","5","9","5",2005,2007,"3","0","12",13,"1",245,"3","2","2","3","4","1","6",0,"6",0,1122,1122,"1","4","1","4",1134,1370,0,2504,"0","0","2","1","4","1","3","11","6","1","4","3",2005,"0","3",656,"3","3","2",144,39,0,0,0,"0","0","4","1",0,"6","2008","8","4",567
"0","3",70,10171,"1","1","0","3","4","0",16,"2","2","0","2","7","5",2004,2004,"1","0","12",13,"1",168,"3","2","2","3","3","1","2",2,"6",0,1515,1517,"1","4","1","4",1535,0,0,1535,"0","0","2","0","3","1","2","7","6","0","0","1",2004,"2","2",532,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"3","2010","8","4",568
"4","3",79,12327,"1","1","0","2","4","1",20,"2","2","0","0","8","8",1983,2009,"1","0","13",14,"2",0,"3","2","1","3","3","4","2",1441,"6",0,55,1496,"1","4","1","4",1496,636,0,2132,"1","0","1","1","1","1","2","5","3","1","4","3",1983,"0","2",612,"4","3","2",349,40,0,0,0,"0","0","4","1",0,"9","2009","8","4",569
"10","3",125,7032,"1","1","0","3","0","0",12,"2","2","2","6","5","5",1979,1979,"1","0","8",8,"2",0,"2","2","1","3","3","4","2",943,"6",0,0,943,"1","2","1","4",943,0,0,943,"1","0","1","0","2","1","1","4","6","2","3","5",1979,"3","2",600,"3","3","2",42,0,0,0,0,"0","0","4","1",0,"12","2006","8","4",570
"10","3",74,13101,"1","1","0","3","4","0",12,"2","2","2","2","5","5",1965,1965,"1","0","6",6,"1",108,"2","2","1","2","3","1","3",231,"6",0,1497,1728,"1","2","1","4",1728,0,0,1728,"0","0","2","0","6","2","1","10","6","0","0","5",1987,"3","2",576,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"11","2008","8","4",571
"0","3",60,7332,"1","1","3","3","4","0",12,"2","2","0","2","6","6",1959,1959,"1","0","14",15,"1",207,"2","2","1","2","3","1","1",414,"6",0,450,864,"1","4","1","4",864,0,0,864,"1","0","1","0","2","1","2","4","6","0","0","1",1959,"3","1",288,"3","3","2",168,0,0,0,0,"0","0","4","1",0,"10","2006","8","0",572
"5","3",83,13159,"1","1","0","1","0","0",23,"2","2","0","5","7","5",2009,2009,"1","0","12",13,"2",0,"2","2","2","4","3","3","6",0,"6",0,846,846,"1","3","1","4",846,846,0,1692,"0","0","2","1","3","1","2","6","6","0","0","1",2009,"2","2",650,"3","3","2",208,114,0,0,0,"0","0","4","1",0,"7","2009","6","5",573
"8","3",76,9967,"1","1","0","3","4","0",8,"2","2","0","7","7","5",2000,2000,"1","0","12",13,"2",0,"2","2","2","3","3","1","6",0,"6",0,384,384,"1","4","1","4",774,656,0,1430,"0","0","2","1","3","1","1","8","6","1","3","3",2000,"2","2",400,"3","3","2",100,0,0,0,0,"0","0","4","1",0,"12","2007","8","4",574
"8","3",70,10500,"1","1","3","3","2","0",12,"2","2","0","7","5","7",1971,2005,"2","0","8",1,"1",82,"2","2","1","2","3","3","0",349,"6",0,23,372,"1","2","1","4",576,533,0,1109,"0","1","1","0","3","1","1","5","6","0","0","3",1971,"3","1",288,"3","3","2",35,0,0,0,0,"0","0","1","1",0,"12","2007","8","4",575
"4","3",80,8480,"1","1","3","3","4","0",12,"2","2","0","0","5","5",1947,1950,"1","0","8",8,"2",0,"2","2","1","2","3","1","5",442,"6",0,390,832,"1","2","1","4",832,384,0,1216,"0","0","1","0","2","1","1","6","6","0","0","5",1947,"3","1",336,"3","3","2",158,0,102,0,0,"0","0","4","1",0,"10","2008","0","0",576
"4","3",52,6292,"1","1","3","3","4","0",18,"2","2","0","0","7","7",1928,1950,"1","0","13",14,"2",0,"2","2","0","2","3","1","6",0,"6",0,861,861,"1","3","1","4",877,600,0,1477,"0","1","2","0","3","1","1","6","6","1","4","5",1928,"3","1",216,"3","3","2",0,50,0,0,0,"0","0","4","1",0,"8","2009","8","4",577
"8","3",96,11777,"1","1","0","3","4","0",19,"2","2","0","7","5","6",1966,1966,"1","0","12",13,"1",97,"2","2","1","2","3","3","3",328,"0",551,285,1164,"1","4","1","4",1320,0,0,1320,"1","0","1","0","3","1","1","6","6","2","2","1",1966,"2","2",564,"3","3","2",160,68,240,0,0,"0","0","4","1",0,"5","2006","8","0",578
"13","1",34,3604,"1","2","3","3","0","0",21,"2","2","4","5","7","5",2007,2007,"1","0","12",13,"2",0,"3","2","2","3","3","1","6",0,"6",0,689,689,"1","4","1","4",703,689,0,1392,"0","0","2","0","2","1","2","5","6","0","0","5",2007,"3","2",540,"3","3","2",0,102,0,0,0,"0","0","4","1",0,"2","2008","8","0",579
"4","4",81,12150,"1","0","3","3","4","0",17,"2","2","0","0","5","5",1954,1954,"1","0","8",8,"1",335,"2","2","0","2","3","1","6",0,"6",0,1050,1050,"1","4","0","1",1050,745,0,1795,"0","0","2","0","4","1","1","7","6","0","0","1",1954,"3","1",352,"2","3","2",0,0,0,0,0,"0","0","4","1",0,"11","2008","8","4",580
"0","3",60,14585,"1","1","0","3","1","0",12,"2","2","0","2","6","6",1960,1987,"1","0","13",14,"1",85,"2","2","1","2","3","1","1",594,"5",219,331,1144,"1","4","1","4",1429,0,0,1429,"0","1","1","0","3","1","2","7","6","2","4","1",1960,"3","2",572,"3","3","2",216,110,0,0,0,"0","0","4","1",0,"6","2007","8","4",581
"0","3",98,12704,"1","1","3","3","4","0",16,"2","2","0","2","8","5",2008,2009,"3","0","12",13,"1",306,"4","2","2","4","3","1","6",0,"6",0,2042,2042,"1","4","1","4",2042,0,0,2042,"0","0","2","1","3","1","3","8","6","1","4","1",2009,"2","3",1390,"3","3","2",0,90,0,0,0,"0","0","4","1",0,"8","2009","6","5",582
"10","3",81,11841,"0","1","3","3","4","0",7,"2","2","2","6","6","5",1990,1990,"1","0","6",6,"1",104,"2","3","1","3","3","3","2",816,"6",0,0,816,"1","2","1","4",816,0,0,816,"1","0","1","0","3","1","1","5","6","0","0","6",0,"1","0",0,"0","0","2",0,32,0,0,0,"0","0","4","1",0,"5","2007","8","4",583
"7","4",75,13500,"1","1","3","3","4","0",17,"0","3","0","4","10","9",1893,2000,"1","0","13",14,"2",0,"4","4","0","2","3","1","6",0,"6",0,1237,1237,"1","3","1","4",1521,1254,0,2775,"0","0","3","1","3","1","2","9","6","1","4","5",1988,"3","2",880,"4","3","2",105,502,0,0,0,"0","0","4","1",0,"7","2008","8","4",584
"4","4",51,6120,"1","1","3","3","4","0",3,"2","2","0","0","4","7",1935,1995,"1","0","0",0,"2",0,"2","2","0","2","3","1","6",0,"6",0,884,884,"1","4","1","4",989,584,0,1573,"0","0","1","0","3","1","2","6","6","0","0","5",1935,"3","1",240,"3","3","2",0,0,54,0,120,"0","0","4","1",0,"7","2009","8","4",585
"0","3",88,11443,"1","1","3","3","4","0",23,"2","2","0","2","8","5",2005,2006,"3","0","12",13,"1",208,"3","2","2","4","3","4","2",1460,"6",0,408,1868,"1","4","1","4",2028,0,0,2028,"1","0","2","0","2","1","2","7","6","2","4","1",2005,"2","3",880,"3","3","2",326,66,0,0,0,"0","0","4","1",0,"3","2006","6","5",586
"1","3",55,10267,"1","1","3","3","4","0",3,"6","2","0","2","6","7",1918,2000,"1","0","11",15,"2",0,"2","3","0","2","4","2","5",210,"0",606,0,816,"1","4","1","4",838,0,0,838,"1","0","1","0","2","1","0","5","6","0","0","5",1961,"0","1",275,"3","3","0",0,0,112,0,0,"0","0","3","1",0,"5","2008","8","4",587
"9","3",74,8740,"1","1","0","3","4","0",19,"2","2","0","6","5","6",1982,1982,"3","0","6",6,"2",0,"2","2","1","2","3","3","0",672,"6",0,168,840,"1","2","1","4",860,0,0,860,"1","0","1","0","2","1","1","4","6","0","0","5",1996,"3","2",528,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"7","2009","8","4",588
"0","3",65,25095,"1","1","0","2","4","2",4,"2","2","0","2","5","8",1968,2003,"0","4","13",14,"2",0,"2","2","1","2","3","4","2",1324,"6",0,113,1437,"1","4","1","4",1473,0,0,1473,"2","0","1","0","1","1","3","5","6","2","4","1",1968,"3","1",452,"3","3","2",0,48,0,0,60,"0","0","4","1",0,"6","2009","8","5",589
"2","4",50,9100,"1","1","3","3","4","0",3,"6","1","0","2","5","6",1930,1960,"1","0","12",13,"2",0,"2","2","0","2","3","1","6",0,"6",0,742,742,"1","2","1","0",779,0,156,935,"0","0","1","0","2","1","1","4","6","0","0","5",1988,"3","1",308,"3","3","1",0,0,0,0,0,"0","0","4","3",600,"8","2008","8","4",590
"5","3",64,8320,"1","1","3","3","4","0",5,"2","2","0","5","7","5",2004,2004,"1","0","12",13,"2",0,"3","2","2","3","3","1","2",490,"6",0,280,770,"1","4","1","4",770,812,0,1582,"0","0","2","1","3","1","2","6","6","0","0","1",2004,"2","2",520,"3","3","2",0,45,0,0,0,"0","0","4","1",0,"9","2008","8","4",591
"5","3",97,13478,"1","1","0","3","0","0",16,"2","2","0","5","10","5",2008,2008,"1","0","5",5,"3",420,"4","2","2","4","3","4","2",1338,"6",0,384,1722,"1","4","1","4",1728,568,0,2296,"1","0","2","1","3","1","3","10","6","1","4","3",2008,"2","3",842,"3","3","2",382,274,0,0,0,"0","0","4","1",0,"6","2009","4","4",592
"0","3",60,6600,"1","1","3","3","4","0",11,"2","2","0","2","5","8",1982,2003,"1","0","6",6,"2",0,"2","3","2","2","4","1","2",816,"6",0,0,816,"1","4","1","4",816,0,0,816,"1","0","1","0","2","1","1","4","6","0","0","5",1985,"0","2",816,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"6","2008","8","4",593
"11","4",60,4435,"1","1","3","3","4","0",5,"2","2","4","2","6","5",2003,2003,"1","0","12",13,"1",170,"3","2","2","3","3","3","2",685,"6",0,163,848,"1","4","1","4",848,0,0,848,"1","0","1","0","1","1","2","4","6","0","0","1",2003,"0","2",420,"3","3","2",140,0,0,0,0,"0","0","4","1",0,"5","2009","8","4",594
"0","3",88,7990,"1","1","0","3","4","0",5,"2","2","0","2","5","6",1975,1975,"3","0","6",6,"2",0,"2","2","1","3","3","1","6",0,"6",0,924,924,"1","2","1","4",924,0,0,924,"0","0","1","0","3","1","1","5","6","0","0","5",1981,"3","1",280,"3","3","2",0,0,0,0,0,"0","0","2","1",0,"4","2008","8","4",595
"0","3",69,11302,"1","1","0","3","4","0",22,"2","2","0","2","8","5",2005,2006,"1","0","12",9,"1",238,"3","2","2","3","3","4","2",1422,"6",0,392,1814,"1","4","1","4",1826,0,0,1826,"1","0","2","0","3","1","2","7","6","1","3","1",2005,"0","3",758,"3","3","2",180,75,0,0,120,"0","0","4","1",0,"8","2006","6","5",596
"6","4",60,3600,"1","0","3","3","4","0",17,"2","2","0","5","6","7",1910,1993,"1","0","12",13,"2",0,"2","2","1","2","3","1","6",0,"6",0,684,684,"1","4","0","0",684,684,0,1368,"0","0","1","0","3","1","1","7","6","0","0","5",1930,"3","1",216,"3","2","0",0,158,0,0,0,"0","0","4","1",0,"10","2006","8","4",597
"11","3",53,3922,"1","1","3","3","4","0",0,"2","2","4","2","7","5",2006,2007,"1","0","12",13,"1",72,"3","2","2","4","3","3","6",0,"6",0,1258,1258,"1","4","1","4",1402,0,0,1402,"0","2","0","2","2","1","2","7","6","1","4","1",2006,"0","3",648,"3","3","2",120,16,0,0,0,"0","0","4","1",0,"2","2007","6","5",598
"0","3",80,12984,"1","1","3","0","4","0",6,"2","2","0","2","5","6",1977,1977,"1","0","9",10,"1",459,"2","2","1","3","3","2","0",1283,"3",147,0,1430,"1","4","1","4",1647,0,0,1647,"1","0","2","0","3","1","2","7","6","1","3","1",1977,"0","2",621,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"3","2006","8","4",599
"13","4",24,1950,"1","1","3","3","4","0",1,"2","2","3","5","6","6",1980,1980,"1","0","8",8,"2",0,"2","3","1","3","3","1","3",81,"2",612,23,716,"1","2","1","4",716,840,0,1556,"1","0","2","1","3","1","1","6","6","1","3","1",1980,"0","2",452,"3","3","2",161,0,0,0,0,"0","0","0","1",0,"7","2008","0","4",600
"5","3",74,10927,"1","1","3","3","4","0",16,"2","2","0","5","8","5",2005,2005,"1","0","12",13,"1",280,"3","2","2","3","3","3","2",546,"6",0,512,1058,"1","4","1","4",1058,846,0,1904,"1","0","2","1","3","1","3","8","6","1","4","3",2003,"0","2",736,"3","3","2",179,60,0,0,0,"0","0","4","1",0,"6","2006","8","4",601
"4","4",50,9000,"1","1","3","0","4","0",9,"2","2","0","0","6","6",1937,1950,"1","0","13",14,"2",0,"2","3","2","2","3","1","6",0,"6",0,780,780,"1","2","1","4",780,595,0,1375,"0","0","1","1","3","1","2","6","6","1","4","5",1979,"3","1",544,"3","3","1",0,162,0,0,126,"0","0","4","1",0,"12","2007","8","4",602
"5","3",80,10041,"1","1","0","3","4","0",20,"2","2","0","5","8","5",1992,1992,"1","0","6",6,"2",0,"3","2","2","3","3","2","2",789,"6",0,119,908,"1","4","1","4",927,988,0,1915,"1","0","2","1","3","1","2","8","6","1","3","1",1992,"0","2",506,"3","3","2",120,150,0,0,0,"0","0","4","1",0,"2","2006","8","0",603
"13","1",30,3182,"1","2","3","3","4","0",21,"2","2","4","5","7","5",2004,2005,"1","0","8",8,"2",0,"3","2","2","3","3","1","6",0,"6",0,600,600,"1","4","1","4",600,600,0,1200,"0","0","2","1","2","1","2","4","6","0","0","5",2004,"2","2",480,"3","3","2",0,172,0,0,0,"0","0","4","1",0,"6","2010","8","4",604
"0","3",88,12803,"1","1","0","3","4","0",5,"2","2","0","2","7","5",2002,2002,"1","0","12",13,"1",99,"3","2","2","3","3","2","2",922,"6",0,572,1494,"1","4","1","4",1494,0,0,1494,"1","0","2","0","3","1","2","6","6","1","3","1",2002,"2","2",530,"3","3","2",192,36,0,0,0,"0","0","4","1",0,"9","2008","8","4",605
"5","3",85,13600,"1","1","3","3","4","0",12,"2","2","0","5","7","6",1965,1990,"1","0","6",6,"1",176,"2","2","1","2","3","1","1",454,"6",0,314,768,"1","2","1","4",1186,800,0,1986,"0","0","2","1","3","1","1","7","6","3","2","1",1965,"3","2",486,"3","3","2",0,42,0,0,189,"0","0","4","1",0,"10","2009","8","4",606
"0","3",82,12464,"1","1","1","2","0","1",5,"2","2","0","2","5","5",1996,1996,"1","0","12",13,"2",0,"2","3","2","3","3","1","2",732,"6",0,308,1040,"1","3","1","4",1040,0,0,1040,"1","0","1","0","3","1","2","6","6","0","0","5",2000,"3","2",576,"3","3","2",168,0,0,0,0,"0","0","0","1",0,"11","2009","8","4",607
"0","3",78,7800,"1","1","3","0","4","1",7,"2","2","0","5","5","8",1948,2002,"1","0","8",8,"2",0,"2","3","1","2","4","1","2",603,"6",0,293,896,"1","4","1","4",1112,896,0,2008,"1","0","3","0","3","1","3","8","6","0","0","1",1948,"3","1",230,"3","3","2",103,0,0,0,0,"0","0","4","1",0,"8","2006","8","4",608
"6","3",78,12168,"1","1","3","1","4","1",6,"2","2","0","5","8","6",1934,1998,"1","0","3",14,"2",0,"2","2","2","3","3","2","1",428,"6",0,537,965,"1","2","1","4",1940,1254,0,3194,"0","0","2","1","4","1","1","10","6","2","4","2",1934,"3","2",380,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"9","2007","8","2",609
"0","3",61,7943,"1","1","3","3","4","0",19,"1","2","0","2","4","5",1961,1961,"1","0","12",13,"0",192,"2","1","1","2","3","2","5",903,"6",0,126,1029,"1","3","1","4",1029,0,0,1029,"1","0","1","0","3","1","1","5","6","0","0","1",1961,"3","1",261,"3","3","2",64,0,39,0,0,"0","0","4","1",0,"4","2007","8","4",610
"5","3",84,11050,"1","1","3","3","4","0",5,"4","2","0","5","9","5",2000,2000,"3","0","12",13,"1",204,"3","2","2","4","3","2","2",904,"6",0,536,1440,"1","4","1","4",1476,677,0,2153,"1","0","2","1","3","1","3","8","6","2","5","1",2000,"0","3",736,"3","3","2",253,142,0,0,0,"0","0","4","1",0,"5","2009","8","4",611
"8","3",80,10395,"1","1","0","3","2","0",14,"2","2","0","7","6","6",1978,1978,"1","0","6",6,"1",233,"2","2","1","3","3","3","0",605,"6",0,427,1032,"1","2","1","4",1032,0,0,1032,"0","1","2","0","3","1","1","6","6","1","3","1",1978,"3","2",564,"3","3","2",0,0,0,0,0,"0","0","2","3",500,"7","2007","8","4",612
"5","3",81,11885,"1","1","3","3","4","0",5,"2","2","0","5","8","5",2001,2001,"1","0","12",13,"1",108,"3","2","2","3","3","3","2",990,"6",0,309,1299,"1","4","1","4",1299,573,0,1872,"1","0","2","1","3","1","3","7","6","1","3","3",2001,"2","2",531,"3","3","2",160,122,0,0,0,"0","0","4","1",0,"11","2009","8","4",613
"0","3",70,8402,"1","1","3","3","4","0",11,"1","2","0","2","5","5",2007,2007,"1","0","12",13,"2",0,"2","2","2","3","3","1","0",206,"6",0,914,1120,"1","4","1","4",1120,0,0,1120,"0","0","1","0","3","1","1","6","6","0","0","6",0,"1","0",0,"0","0","2",0,30,0,0,0,"0","0","4","1",0,"12","2007","6","5",614
"14","4",21,1491,"1","1","3","3","4","0",10,"2","2","4","6","4","6",1972,1972,"1","0","5",5,"2",0,"2","2","1","3","3","3","3",150,"2",480,0,630,"1","4","1","4",630,0,0,630,"1","0","1","0","1","1","1","3","6","0","0","6",0,"1","0",0,"0","0","2",96,24,0,0,0,"0","0","4","1",0,"5","2010","8","4",615
"9","3",80,8800,"1","1","3","3","4","0",12,"1","2","0","6","6","7",1963,1963,"1","0","8",8,"1",156,"2","3","2","2","3","4","2",763,"6",0,173,936,"1","4","1","4",1054,0,0,1054,"1","0","1","0","3","1","2","6","6","0","0","1",1963,"2","2",480,"3","3","2",120,0,0,0,0,"0","0","2","1",0,"5","2010","8","0",616
"5","3",65,7861,"1","1","0","3","4","0",8,"2","2","0","5","6","5",2002,2003,"1","0","12",13,"2",0,"3","2","2","3","3","1","2",457,"6",0,326,783,"1","4","1","4",807,702,0,1509,"1","0","2","1","3","1","2","7","6","1","4","1",2002,"0","2",393,"3","3","2",100,75,0,0,0,"0","0","4","1",0,"6","2006","8","4",617
