Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
783,0,3,67.0,16285,1,1,1,3,4,0,5,2,2,0,2,7,5,2001,2002,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,1413.0,1413.0,1,4,1,4,1430,0,0,1430,0.0,0.0,2,0,3,1,2.0,6,6,0,0,1,2001.0,2,2.0,605.0,3,3,2,0,33,0,0,0,0,0,4,1,0,6,2009,8,4
784,9,3,,9101,1,1,0,3,0,0,11,2,2,0,6,5,6,1978,1978,1,0,9,10,1,104.0,2,3,2,3,3,3,2,1097.0,6,0.0,0.0,1097.0,1,4,1,4,1110,0,0,1110,1.0,0.0,1,0,1,1,2.0,4,6,1,3,1,1978.0,0,2.0,602.0,3,3,2,303,30,0,0,0,0,0,4,1,0,7,2009,8,4
785,7,4,35.0,6300,1,0,3,3,4,0,17,2,2,0,4,6,6,1914,2001,1,0,13,15,2,0.0,2,2,1,2,3,1,6,0.0,6,0.0,742.0,742.0,1,4,1,4,742,742,0,1484,0.0,0.0,2,0,3,1,1.0,9,6,1,4,6,0.0,1,0.0,0.0,0,0,2,0,291,134,0,0,0,0,4,1,0,6,2008,8,4
786,0,3,,9790,1,1,3,3,4,0,14,1,2,0,2,6,5,1967,1967,1,0,3,14,2,0.0,2,2,1,2,3,1,5,251.0,3,630.0,491.0,1372.0,1,2,1,4,1342,0,0,1342,0.0,0.0,2,0,3,1,1.0,7,6,1,4,1,1967.0,3,2.0,457.0,3,3,2,0,0,0,0,197,0,0,4,1,0,9,2009,8,4
787,4,4,60.0,10800,1,1,3,3,4,0,17,0,2,0,0,5,6,1915,1950,1,0,8,8,2,0.0,2,3,2,1,3,1,3,686.0,6,0.0,0.0,686.0,1,2,1,4,966,686,0,1652,1.0,0.0,2,0,4,1,1.0,7,6,0,0,5,1961.0,3,1.0,416.0,3,3,2,0,0,196,0,0,0,0,4,3,1200,6,2010,8,4
788,5,3,76.0,10142,1,1,0,3,4,0,20,2,2,0,5,7,5,2004,2004,1,0,12,13,2,0.0,3,2,2,3,3,1,2,656.0,6,0.0,300.0,956.0,1,4,1,4,956,1128,0,2084,1.0,0.0,2,1,4,1,2.0,8,6,0,0,3,2004.0,2,2.0,618.0,3,3,2,0,45,0,0,0,0,0,4,1,0,1,2010,8,4
789,0,4,50.0,6000,1,1,3,3,0,0,17,2,2,0,2,4,7,1954,2000,1,0,8,8,2,0.0,2,2,1,2,3,1,6,0.0,6,0.0,901.0,901.0,1,4,1,4,901,0,0,901,0.0,0.0,1,0,2,1,1.0,4,6,0,0,5,1954.0,3,1.0,281.0,2,3,2,0,0,0,0,0,0,0,4,1,0,8,2008,8,4
790,5,3,,12205,1,1,0,2,4,0,4,2,2,0,5,6,8,1966,2007,1,0,6,6,1,157.0,2,2,1,2,2,4,3,568.0,6,0.0,264.0,832.0,1,3,1,4,976,1111,0,2087,0.0,0.0,2,1,5,1,2.0,9,6,0,0,1,1966.0,0,2.0,444.0,3,3,2,133,168,0,0,0,0,0,4,1,0,7,2007,8,4
791,11,3,43.0,3182,1,1,3,3,4,0,0,2,2,4,2,7,5,2005,2006,1,0,12,13,1,11.0,3,2,2,3,3,1,2,16.0,6,0.0,1129.0,1145.0,1,4,1,4,1145,0,0,1145,0.0,0.0,2,0,2,1,2.0,5,6,1,4,1,2005.0,0,2.0,397.0,3,3,2,100,16,0,0,0,0,0,4,1,0,9,2009,8,4
792,8,3,,11333,1,1,0,3,0,0,11,2,2,0,7,6,5,1976,1976,1,0,6,6,2,0.0,2,2,2,3,3,3,0,539.0,6,0.0,490.0,1029.0,1,2,1,4,1062,0,0,1062,1.0,0.0,1,0,3,1,1.0,5,6,2,3,1,1976.0,2,2.0,539.0,3,3,2,120,0,0,0,0,0,0,4,1,0,5,2007,8,4
793,5,3,92.0,9920,1,1,0,3,1,0,15,2,2,0,5,7,5,1996,1997,1,0,8,8,2,0.0,3,2,2,3,3,3,2,862.0,6,0.0,255.0,1117.0,1,4,1,4,1127,886,0,2013,1.0,0.0,2,1,3,1,1.0,8,6,1,3,1,1997.0,3,2.0,455.0,3,3,2,180,130,0,0,0,0,0,4,1,0,6,2007,8,4
794,0,3,76.0,9158,1,1,3,3,4,0,21,2,2,0,2,8,5,2007,2007,1,0,5,5,3,140.0,3,2,2,3,3,3,6,0.0,6,0.0,1496.0,1496.0,1,4,1,4,1496,0,0,1496,0.0,0.0,2,0,3,1,2.0,7,6,0,0,1,2007.0,0,2.0,474.0,3,3,2,168,130,0,0,0,0,0,4,1,0,6,2007,6,5
795,5,3,,10832,1,1,0,3,0,0,8,2,2,0,5,7,5,1994,1996,1,0,8,8,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,712.0,712.0,1,4,1,4,1086,809,0,1895,0.0,0.0,2,1,3,1,2.0,7,6,1,3,1,1994.0,0,2.0,409.0,3,3,2,143,46,0,0,0,0,0,4,3,500,10,2008,8,4
796,5,3,70.0,8400,1,1,3,3,4,0,20,2,2,0,5,6,6,1980,1981,1,0,6,6,1,130.0,2,2,1,3,3,1,6,0.0,6,0.0,650.0,650.0,1,2,1,4,888,676,0,1564,0.0,0.0,2,1,3,1,1.0,7,6,1,3,1,1980.0,3,2.0,476.0,3,3,2,0,50,0,0,204,0,0,2,1,0,4,2010,8,4
797,0,3,71.0,8197,1,1,3,3,4,0,19,2,2,0,2,6,5,1977,1977,1,0,9,10,1,148.0,2,2,1,2,3,1,6,0.0,6,0.0,660.0,660.0,1,4,1,4,1285,0,0,1285,0.0,0.0,1,1,3,1,1.0,7,6,1,3,1,1977.0,2,2.0,528.0,3,3,2,138,0,0,0,0,0,0,2,1,0,4,2007,8,4
798,0,3,57.0,7677,1,1,3,3,4,0,12,2,2,0,2,5,5,1953,1953,1,0,12,13,2,0.0,2,2,1,2,3,1,1,570.0,6,0.0,203.0,773.0,1,3,1,4,773,0,0,773,0.0,0.0,1,0,2,1,1.0,4,6,0,0,1,1953.0,3,1.0,240.0,3,3,2,0,0,0,0,0,0,0,4,1,0,4,2008,8,0
799,5,3,104.0,13518,1,1,3,3,4,0,16,2,2,0,5,9,5,2008,2009,3,0,12,13,3,860.0,4,2,2,4,3,1,6,0.0,6,0.0,1926.0,1926.0,1,4,1,4,1966,1174,0,3140,0.0,0.0,3,1,4,1,3.0,11,6,2,4,3,2009.0,0,3.0,820.0,3,3,2,144,78,0,0,0,0,0,4,1,0,7,2009,6,5
800,4,3,60.0,7200,1,1,3,3,0,0,18,1,2,0,0,5,7,1937,1950,1,0,13,14,1,252.0,2,2,0,3,3,1,0,569.0,6,0.0,162.0,731.0,1,4,1,4,981,787,0,1768,1.0,0.0,1,1,3,1,2.0,7,6,2,3,5,1939.0,3,1.0,240.0,3,3,2,0,0,264,0,0,0,0,2,1,0,6,2007,8,4
801,5,3,79.0,12798,1,1,0,1,4,1,4,1,2,0,5,6,5,1997,1997,1,0,12,13,2,0.0,2,2,2,3,3,4,2,462.0,6,0.0,154.0,616.0,1,3,1,4,616,1072,0,1688,1.0,0.0,2,1,4,1,2.0,8,6,0,0,1,1997.0,2,2.0,603.0,3,3,2,403,114,185,0,0,0,0,4,3,400,5,2008,8,4
802,1,4,40.0,4800,1,1,3,3,4,0,9,2,2,0,2,4,7,1916,1990,1,0,8,8,2,0.0,2,2,1,2,3,1,3,197.0,6,0.0,999.0,1196.0,1,4,1,0,1196,0,0,1196,1.0,0.0,1,0,2,1,1.0,5,6,0,0,5,1957.0,3,2.0,440.0,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2007,8,4
803,5,3,63.0,8199,1,1,3,3,4,0,5,2,2,0,5,7,5,2005,2005,1,0,14,15,2,0.0,3,2,2,3,3,3,2,648.0,6,0.0,80.0,728.0,1,4,1,4,728,728,0,1456,1.0,0.0,2,1,3,1,2.0,7,6,1,4,1,2005.0,0,2.0,410.0,3,3,2,36,18,0,0,0,0,0,4,1,0,10,2008,8,4
804,5,3,107.0,13891,1,1,3,3,4,0,16,2,2,0,5,9,5,2008,2009,3,0,12,13,3,424.0,4,2,2,4,3,4,6,0.0,6,0.0,1734.0,1734.0,1,4,1,4,1734,1088,0,2822,0.0,0.0,3,1,4,1,3.0,12,6,1,4,3,2009.0,2,3.0,1020.0,3,3,2,52,170,0,0,192,0,0,4,1,0,1,2009,6,5
805,0,3,75.0,9000,1,1,3,3,4,0,12,2,2,0,2,5,5,1954,1954,1,0,13,14,2,0.0,2,2,1,2,3,1,3,812.0,6,0.0,124.0,936.0,1,2,1,4,1128,0,0,1128,0.0,0.0,1,0,2,1,1.0,5,2,0,0,1,1954.0,3,1.0,286.0,3,3,2,0,0,0,0,0,0,0,1,1,0,6,2006,8,3
806,0,3,91.0,12274,1,1,0,3,2,0,21,2,2,0,2,7,5,2008,2008,1,0,12,13,3,256.0,3,2,2,3,3,1,6,0.0,6,0.0,1417.0,1417.0,1,4,1,4,1428,0,0,1428,0.0,0.0,2,0,3,1,3.0,6,6,0,0,1,2008.0,2,2.0,554.0,3,3,2,0,60,0,0,0,0,0,4,1,0,7,2008,6,5
807,8,3,75.0,9750,1,1,3,3,4,0,12,2,2,0,7,5,5,1967,1967,1,0,12,13,2,0.0,2,2,2,2,3,3,0,400.0,5,480.0,100.0,980.0,1,3,1,4,980,0,0,980,0.0,0.0,2,0,3,1,1.0,6,6,0,0,1,1967.0,0,1.0,384.0,3,3,2,68,0,0,0,0,0,0,4,1,0,10,2006,8,4
808,6,3,144.0,21384,1,1,3,3,4,0,3,2,2,0,5,5,6,1923,2004,1,0,13,14,2,0.0,2,2,1,2,3,4,2,1309.0,6,0.0,15.0,1324.0,1,4,1,4,1072,504,0,1576,2.0,0.0,1,1,3,1,2.0,6,6,1,3,1,1923.0,2,2.0,528.0,3,3,2,0,312,0,0,0,0,0,4,1,0,5,2009,8,4
809,8,3,85.0,13400,1,1,3,3,4,0,12,2,2,0,7,5,5,1966,1966,1,0,12,13,1,1047.0,2,2,1,2,3,3,0,516.0,1,128.0,380.0,1024.0,1,2,1,4,1086,0,0,1086,1.0,0.0,1,0,3,1,1.0,6,6,1,4,1,1966.0,2,2.0,484.0,3,3,2,0,0,0,0,0,0,0,1,1,0,6,2006,8,4
810,7,4,90.0,8100,1,1,3,3,0,0,17,2,2,0,4,5,5,1898,1965,3,0,0,0,2,0.0,2,2,2,2,3,1,6,0.0,6,0.0,849.0,849.0,1,2,0,0,1075,1063,0,2138,0.0,0.0,2,0,2,3,1.0,11,6,0,0,5,1910.0,3,2.0,360.0,2,1,0,40,156,0,0,0,0,0,2,1,0,11,2009,8,4
811,0,3,78.0,10140,1,1,3,3,4,0,14,2,2,0,2,6,6,1974,1999,3,0,6,6,1,99.0,2,2,1,2,3,1,0,663.0,3,377.0,0.0,1040.0,1,1,1,4,1309,0,0,1309,1.0,0.0,1,1,3,1,2.0,5,6,1,2,1,1974.0,2,2.0,484.0,3,3,2,265,0,0,0,0,648,1,0,1,0,1,2006,8,4
812,11,4,,4438,1,1,3,3,4,0,5,2,2,4,2,6,5,2004,2004,1,0,12,13,1,169.0,3,2,2,3,3,4,2,662.0,6,0.0,186.0,848.0,1,4,1,4,848,0,0,848,1.0,0.0,1,0,1,1,2.0,4,6,1,4,1,2004.0,0,2.0,420.0,3,3,2,140,0,0,0,0,0,0,4,1,0,6,2008,3,4
813,0,0,66.0,8712,0,1,3,0,4,1,9,2,2,0,2,5,5,1952,1952,3,0,13,14,2,0.0,1,2,1,2,3,3,6,0.0,6,0.0,540.0,540.0,1,2,0,0,1044,0,0,1044,0.0,0.0,1,0,2,1,0.0,4,6,0,0,2,1952.0,3,2.0,504.0,3,3,0,0,0,0,0,0,0,0,4,3,54,6,2010,8,2
814,0,3,75.0,9750,1,1,3,3,4,0,12,2,2,0,2,6,6,1958,1958,1,0,8,8,1,243.0,2,2,1,2,3,1,5,608.0,6,0.0,834.0,1442.0,1,3,1,4,1442,0,0,1442,0.0,0.0,1,1,4,1,1.0,7,6,0,0,1,1958.0,2,1.0,301.0,3,3,2,0,0,275,0,0,0,0,4,3,500,4,2007,0,4
815,4,3,45.0,8248,1,0,3,3,4,0,7,2,2,0,0,5,7,1918,1950,1,0,11,12,2,0.0,2,2,0,2,3,1,6,0.0,6,0.0,686.0,686.0,2,3,1,4,686,564,0,1250,0.0,1.0,1,1,3,1,0.0,7,6,0,0,5,1955.0,3,1.0,280.0,3,3,1,207,0,96,0,0,0,0,4,1,0,7,2006,8,4
816,0,3,48.0,12137,1,1,1,3,1,0,5,2,2,0,2,7,5,1998,1998,1,0,12,13,1,442.0,2,2,2,3,3,1,6,0.0,6,0.0,1649.0,1649.0,1,4,1,4,1661,0,0,1661,0.0,0.0,2,0,3,1,2.0,6,6,0,0,1,1998.0,2,2.0,598.0,3,3,2,0,34,0,0,0,0,0,4,1,0,5,2010,8,4
817,0,3,,11425,1,1,0,3,0,0,12,2,2,0,2,5,6,1954,1954,1,0,3,3,2,0.0,2,2,1,2,3,1,1,486.0,6,0.0,522.0,1008.0,1,3,1,4,1008,0,0,1008,0.0,0.0,1,0,2,1,1.0,4,6,1,4,1,1954.0,2,1.0,275.0,3,3,2,0,0,120,0,0,0,0,4,1,0,7,2006,8,4
818,0,3,,13265,1,1,0,3,1,0,11,2,2,0,2,8,5,2002,2002,3,0,5,5,1,148.0,3,2,2,3,3,1,2,1218.0,6,0.0,350.0,1568.0,1,4,1,4,1689,0,0,1689,1.0,0.0,2,0,3,1,2.0,7,6,2,4,1,2002.0,2,3.0,857.0,3,3,2,150,59,0,0,0,0,0,4,1,0,7,2008,8,4
819,8,3,80.0,8816,1,1,3,3,4,0,4,2,2,0,7,6,7,1971,1971,1,0,6,6,1,80.0,2,2,1,2,3,3,2,504.0,6,0.0,506.0,1010.0,1,3,1,4,1052,0,0,1052,1.0,0.0,1,0,3,1,1.0,6,6,0,0,1,1971.0,3,2.0,440.0,3,3,2,0,0,0,0,0,0,0,2,1,0,6,2010,8,4
820,11,3,44.0,6371,1,1,0,3,4,0,16,2,2,4,2,7,5,2009,2010,1,0,12,13,3,128.0,3,2,2,3,3,2,2,733.0,6,0.0,625.0,1358.0,1,4,1,4,1358,0,0,1358,1.0,0.0,2,0,2,1,2.0,6,6,1,4,1,2010.0,2,2.0,484.0,3,3,2,192,35,0,0,0,0,0,4,1,0,6,2010,6,5
821,5,3,72.0,7226,1,1,0,3,1,0,5,2,2,0,5,7,5,2003,2003,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,798.0,798.0,1,4,1,4,798,842,0,1640,0.0,0.0,2,1,3,1,2.0,6,6,0,0,1,2003.0,2,2.0,595.0,3,3,2,0,45,0,0,0,0,0,4,1,0,6,2008,8,4
822,0,4,60.0,6000,1,2,3,0,4,1,17,2,2,1,2,4,4,1953,1953,1,0,8,8,2,0.0,1,2,1,1,3,1,6,0.0,6,0.0,936.0,936.0,1,2,0,4,936,0,0,936,0.0,0.0,1,0,2,1,1.0,4,3,0,0,5,1974.0,3,2.0,576.0,3,3,2,0,32,112,0,0,0,0,4,1,0,2,2009,8,4
823,5,3,,12394,1,1,0,3,0,0,8,2,2,0,5,7,5,2003,2003,1,0,12,13,2,0.0,3,2,2,3,3,4,6,0.0,6,0.0,847.0,847.0,1,4,1,4,847,886,0,1733,0.0,0.0,2,1,3,1,2.0,7,6,1,4,3,2003.0,0,2.0,433.0,3,3,2,100,48,0,0,0,0,0,4,1,0,10,2007,8,3
824,4,3,60.0,9900,1,1,3,3,4,0,18,2,2,0,0,6,7,1940,1950,1,0,12,13,2,0.0,2,2,0,2,3,1,6,0.0,6,0.0,778.0,778.0,1,2,1,4,944,545,0,1489,0.0,0.0,2,0,3,1,1.0,7,6,1,4,5,1940.0,3,1.0,240.0,3,3,2,335,0,0,0,0,0,0,1,1,0,7,2009,8,4
825,0,1,81.0,11216,1,1,3,3,4,0,21,2,2,0,2,8,5,2006,2006,1,0,12,13,2,0.0,3,2,2,3,4,1,6,0.0,6,0.0,1489.0,1489.0,1,4,1,4,1489,0,0,1489,0.0,0.0,2,0,3,1,2.0,7,6,1,4,1,2006.0,2,2.0,776.0,3,3,2,0,140,0,0,0,0,0,4,1,0,6,2006,6,5
826,0,3,114.0,14803,1,1,3,3,4,0,16,4,4,0,2,10,5,2007,2008,3,0,5,5,1,816.0,4,2,2,4,3,3,2,1636.0,6,0.0,442.0,2078.0,1,4,1,4,2084,0,0,2084,1.0,0.0,2,0,2,1,3.0,7,6,1,4,1,2007.0,0,3.0,1220.0,3,3,2,188,45,0,0,0,0,0,4,1,0,6,2008,6,5
827,3,4,50.0,6130,1,1,3,3,4,0,3,2,2,0,1,5,6,1924,1950,1,0,8,8,2,0.0,2,2,0,2,3,1,0,784.0,6,0.0,0.0,784.0,1,3,1,4,784,0,0,784,1.0,0.0,1,0,2,1,2.0,5,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,0,116,0,0,0,0,4,1,0,5,2008,8,4
828,0,3,65.0,8529,1,1,0,3,4,0,20,2,2,0,2,7,5,2001,2001,1,0,12,13,2,0.0,3,2,2,3,3,1,2,20.0,6,0.0,1434.0,1454.0,1,4,1,4,1434,0,0,1434,0.0,0.0,2,0,3,1,2.0,6,6,1,3,1,2001.0,2,2.0,527.0,3,3,2,290,39,0,0,0,0,0,4,1,0,4,2009,8,4
829,5,3,,28698,1,1,1,2,1,2,4,2,2,0,5,5,5,1967,1967,0,4,9,10,2,0.0,2,2,2,2,4,4,3,249.0,0,764.0,0.0,1013.0,1,2,1,4,1160,966,0,2126,0.0,1.0,2,1,3,1,1.0,7,3,0,0,1,1967.0,0,2.0,538.0,3,3,2,486,0,0,0,225,0,0,4,1,0,6,2009,8,0
830,13,1,24.0,2544,1,2,3,3,4,0,21,2,2,3,5,7,5,2005,2005,1,0,8,8,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,600.0,600.0,1,4,1,4,520,623,80,1223,0.0,0.0,2,1,2,1,2.0,4,6,0,0,5,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,4,1,0,7,2006,8,4
831,0,3,80.0,11900,1,1,0,3,0,0,12,2,2,0,2,6,5,1957,1957,1,0,6,6,1,387.0,2,2,1,2,3,1,5,1040.0,6,0.0,352.0,1392.0,1,2,1,0,1392,0,0,1392,1.0,0.0,1,1,3,1,1.0,6,6,2,4,1,1957.0,2,2.0,458.0,3,3,2,0,0,0,0,192,0,0,4,1,0,6,2008,8,4
832,13,1,30.0,3180,1,2,3,3,4,0,21,2,2,4,5,7,5,2005,2005,1,0,8,8,2,0.0,2,2,2,3,3,1,6,0.0,6,0.0,600.0,600.0,1,4,1,4,520,600,80,1200,0.0,0.0,2,1,2,1,2.0,4,6,0,0,5,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,4,1,0,6,2006,8,4
833,5,3,44.0,9548,1,1,0,3,1,0,5,2,2,0,5,7,6,2003,2003,1,0,12,13,1,223.0,3,2,2,3,3,1,2,483.0,6,0.0,458.0,941.0,1,4,1,4,941,888,0,1829,1.0,0.0,2,1,3,1,2.0,7,6,1,3,1,2003.0,2,2.0,613.0,3,3,2,192,39,0,0,0,0,0,4,1,0,1,2010,8,4
834,0,3,100.0,10004,1,1,3,3,4,0,12,2,2,0,2,6,6,1964,1964,1,0,6,10,1,180.0,2,2,1,2,3,1,5,196.0,1,345.0,975.0,1516.0,1,2,1,4,1516,0,0,1516,0.0,0.0,1,1,3,1,1.0,6,6,0,0,1,1964.0,2,2.0,472.0,3,3,2,0,0,0,0,152,0,0,4,1,0,2,2009,8,4
835,0,3,75.0,7875,1,1,3,3,4,0,12,2,2,0,2,5,6,1961,1961,1,0,12,13,1,136.0,2,2,1,2,3,1,5,572.0,6,0.0,572.0,1144.0,1,3,1,4,1144,0,0,1144,1.0,0.0,1,0,3,1,1.0,6,6,0,0,1,1961.0,3,2.0,456.0,3,3,2,0,0,0,0,0,0,0,1,1,0,9,2008,8,4
836,0,3,60.0,9600,1,1,3,3,4,0,19,2,2,0,2,4,7,1950,1995,1,0,12,6,2,0.0,2,2,1,3,3,1,1,442.0,6,0.0,625.0,1067.0,1,2,1,4,1067,0,0,1067,0.0,0.0,2,0,2,1,2.0,4,3,0,0,1,1996.0,3,2.0,436.0,3,3,2,290,0,0,0,0,0,0,4,1,0,2,2010,8,4
837,1,4,90.0,8100,1,2,3,3,4,0,17,2,2,0,2,5,6,1948,1973,1,0,12,13,2,0.0,2,2,0,2,3,1,5,338.0,6,0.0,1221.0,1559.0,1,3,1,4,1559,0,0,1559,1.0,0.0,1,0,2,1,1.0,5,3,0,0,5,1948.0,3,2.0,812.0,3,3,2,0,116,230,0,0,0,0,1,1,0,6,2007,0,4
838,13,4,21.0,1680,1,1,3,3,4,0,2,2,2,3,5,6,5,1973,1973,1,0,6,6,1,158.0,2,2,1,2,3,1,1,330.0,6,0.0,153.0,483.0,1,2,1,4,483,504,0,987,1.0,0.0,1,1,2,1,1.0,5,6,0,0,5,1973.0,3,1.0,264.0,3,3,2,0,0,0,0,0,0,0,4,1,0,11,2008,8,4
839,0,3,75.0,9525,1,1,3,3,4,0,5,2,2,0,2,5,6,1995,2006,1,0,12,13,2,0.0,2,2,2,3,3,1,6,0.0,6,0.0,1099.0,1099.0,1,4,1,4,1099,0,0,1099,0.0,0.0,1,1,3,1,2.0,6,6,0,0,1,1999.0,3,1.0,352.0,3,3,2,278,0,0,0,0,0,0,4,1,0,6,2008,8,4
840,4,3,70.0,11767,1,1,3,3,4,0,7,2,2,0,0,5,6,1946,1995,1,0,8,8,2,0.0,2,2,1,2,3,1,1,352.0,6,0.0,416.0,768.0,1,4,1,4,768,432,0,1200,0.0,0.0,1,0,3,1,1.0,6,6,0,0,5,1946.0,3,1.0,240.0,3,3,2,0,0,0,0,0,0,0,4,1,0,5,2008,8,4
841,6,2,,12155,1,1,0,3,4,0,18,2,2,0,5,6,8,1925,1950,1,0,13,14,2,0.0,2,2,0,2,3,1,1,156.0,6,0.0,516.0,672.0,1,2,0,4,810,672,0,1482,0.0,0.0,2,0,4,1,0.0,7,6,0,0,5,1934.0,3,1.0,400.0,3,3,1,0,0,254,0,0,0,0,4,1,0,3,2008,8,4
842,6,4,60.0,10440,1,0,3,3,4,0,17,2,2,0,5,5,8,1904,2002,1,0,8,8,2,0.0,2,2,2,2,3,1,6,0.0,6,0.0,650.0,650.0,1,3,1,4,958,581,0,1539,0.0,0.0,2,0,3,1,2.0,8,6,1,1,5,1983.0,3,2.0,686.0,4,3,1,70,78,68,0,0,0,0,4,1,0,6,2008,8,4
843,8,3,82.0,9020,1,1,3,3,4,0,12,2,2,0,7,6,7,1966,1966,1,0,6,6,1,183.0,2,2,1,2,3,4,5,312.0,0,539.0,276.0,1127.0,1,2,1,4,1165,0,0,1165,1.0,0.0,1,1,3,1,1.0,6,6,0,0,1,1966.0,2,2.0,490.0,4,4,2,0,129,0,0,0,0,0,0,1,0,5,2008,8,4
844,10,3,80.0,8000,1,1,3,3,0,0,12,0,2,2,2,5,4,1961,1961,1,0,3,3,2,0.0,2,2,1,2,3,1,6,0.0,6,0.0,1800.0,1800.0,1,4,0,4,1800,0,0,1800,0.0,0.0,2,0,6,2,1.0,10,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0,4,1,0,7,2007,8,4
845,4,4,100.0,12665,1,0,0,3,4,0,17,0,2,0,0,5,8,1915,1950,1,0,13,14,2,0.0,2,2,0,2,3,2,6,0.0,6,0.0,876.0,876.0,1,3,1,4,876,540,0,1416,0.0,0.0,1,1,4,1,1.0,7,6,1,4,5,1949.0,3,3.0,720.0,3,3,2,418,0,194,0,0,0,0,4,1,0,6,2008,8,4
846,9,3,,16647,1,1,0,3,1,0,19,5,2,0,6,5,5,1975,1981,1,0,6,6,2,0.0,2,2,1,3,3,4,0,1390.0,6,0.0,0.0,1390.0,1,2,1,4,1701,0,0,1701,1.0,0.0,2,0,3,1,1.0,6,3,2,3,2,1975.0,0,2.0,611.0,3,3,2,0,0,0,0,0,0,0,4,1,0,1,2007,8,4
847,5,3,75.0,9317,1,1,3,3,4,0,20,2,2,0,5,7,5,1993,1993,1,0,6,6,1,137.0,3,2,2,3,3,1,0,513.0,6,0.0,227.0,740.0,1,4,1,4,1006,769,0,1775,1.0,0.0,2,1,3,1,2.0,7,6,1,3,1,1993.0,3,2.0,425.0,3,3,2,234,72,192,0,0,0,0,4,1,0,7,2009,8,4
848,0,3,36.0,15523,1,1,0,3,1,0,5,2,2,0,2,5,6,1972,1972,1,0,6,10,2,0.0,2,2,1,2,3,3,1,460.0,6,0.0,404.0,864.0,1,4,1,4,864,0,0,864,1.0,0.0,1,0,3,1,1.0,5,6,1,2,1,1972.0,3,1.0,338.0,3,3,2,0,0,0,0,0,0,0,4,1,0,8,2009,8,4
849,4,3,75.0,45600,1,1,1,0,4,0,4,2,2,0,0,6,8,1908,1997,1,0,13,14,2,0.0,2,2,0,2,3,1,6,0.0,6,0.0,907.0,907.0,1,2,1,4,1307,1051,0,2358,0.0,0.0,3,0,5,1,1.0,10,6,1,4,5,1908.0,3,2.0,360.0,2,3,2,486,40,0,0,175,0,0,4,1,0,9,2008,8,4
850,8,3,80.0,9600,1,1,3,3,2,0,24,1,2,0,7,6,7,1976,1994,3,0,9,10,1,360.0,3,3,1,2,3,1,6,0.0,6,0.0,528.0,528.0,1,4,1,4,1094,761,0,1855,0.0,0.0,2,1,3,1,1.0,7,6,1,3,1,1976.0,2,2.0,512.0,3,3,2,113,100,0,0,0,0,0,4,1,0,8,2007,8,4
851,11,4,36.0,4435,1,1,3,3,4,0,5,2,2,4,2,6,5,2003,2003,1,0,12,13,1,170.0,3,2,2,3,3,3,2,659.0,6,0.0,189.0,848.0,1,4,1,4,848,0,0,848,1.0,0.0,1,0,1,1,2.0,3,6,0,0,1,2003.0,0,2.0,420.0,3,3,2,140,0,0,0,0,0,0,4,1,0,11,2007,8,4
852,11,3,,3196,1,1,3,3,4,0,0,2,2,4,2,8,5,2003,2003,1,0,12,13,1,40.0,3,2,2,3,3,4,6,0.0,6,0.0,1273.0,1273.0,1,4,1,4,1456,0,0,1456,0.0,0.0,2,0,2,1,2.0,7,6,1,3,1,2003.0,0,2.0,400.0,3,3,2,143,20,0,0,0,0,0,4,1,0,5,2006,8,4
853,7,3,53.0,7128,1,1,3,3,4,0,6,2,2,0,4,7,5,1941,1950,1,0,8,8,2,0.0,2,3,1,2,3,1,5,364.0,6,0.0,554.0,918.0,1,3,1,4,918,728,0,1646,0.0,0.0,2,0,4,1,1.0,7,6,2,4,5,1941.0,3,1.0,240.0,3,3,2,0,0,0,0,126,0,0,2,1,0,8,2007,8,4
